id,type,principal,date,location id,cleric
15834-1195-3-E2,birth,15834-P02241,1740-12-23,,
15834-1196-1-E1,baptism,15834-P02253,1741-01-01/1741-01-30,15834-L1,15834-P04300
15834-1196-2-E1,baptism,15834-P02259,1741-01-30,15834-L1,15834-P04300
15834-1196-3-E1,baptism,15834-P02266,1741-02-03,15834-L1,15834-P04300
15834-1196-3-E2,birth,15834-P02266,1741-02-02,,
15834-1197-1-E1,baptism,15834-P02267,1741-02-03/1741-03-22,15834-L1,15834-P04300
15834-1197-2-E1,baptism,15834-P02274,1741-02-03/1741-03-22,15834-L1,15834-P04300
15834-1197-2-E2,birth,15834-P02274,1741-02-03/1741-03-22,,
15834-1197-3-E1,baptism,15834-P02278,1741-03-22,15834-L1,15834-P04300
15834-1197-3-E2,birth,15834-P02278,1741-03-17,,
15834-1198-1-E1,baptism,15834-P02282,1741-03-22/1741-05-05,15834-L1,15834-P04300
15834-1198-2-E1,baptism,15834-P02286,1741-05-05,15834-L1,15834-P04300
15834-1198-2-E2,birth,15834-P02286,1741-04-23,,
15834-1198-3-E1,baptism,15834-P02292,1741-05-05/1741-07-02,15834-L1,15834-P04300
15834-1199-1-E1,baptism,15834-P02298,1741-05-05/1741-07-02,15834-L1,15834-P04300
15834-1199-2-E1,baptism,15834-P02299,1741-07-02,15834-L1,15834-P04300
15834-1199-3-E1,baptism,15834-P02306,1741-07-02/1741-07-23,15834-L1,15834-P04300
15834-1200-1-E1,baptism,15834-P02313,1741-07-15/1741-07-15,15834-L1,15834-P04300
15834-1200-2-E1,baptism,15834-P02322,1741-07-23,15834-L1,15834-P04300
15834-1200-2-E2,birth,15834-P02322,1741-07-16,,
15834-1200-3-E1,baptism,15834-P02324,1741-07-23/1741-11-15,15834-L1,15834-P04300
15834-1201-1-E1,baptism,15834-P02328,1741-07-25,15834-L1,15834-P04300
15834-1201-2-E1,baptism,15834-P02333,1741-11-15,15834-L1,15834-P04300
15834-1201-2-E2,birth,15834-P02333,1741-11-10,,
15834-1202-1-E1,baptism,15834-P02341,1741-11-01/1741-12-01,15834-L1,15834-P04300
15834-1202-1-E2,birth,15834-P02341,1741-11-01/1741-12-01,,
15834-1202-2-E1,baptism,15834-P02346,1741-11-15/1742-02-01,15834-L1,15834-P04300
15834-1202-3-E1,baptism,15834-P02354,1741-11-15/1742-02-01,15834-L1,15834-P04300
15834-1202-4-E1,baptism,15834-P02360,1741-11-15/1742-02-01,15834-L1,15834-P02361
15834-1203-1-E1,baptism,15834-P02366,1741-11-15/1742-02-01,15834-L1,15834-P04300
15834-1203-2-E1,baptism,15834-P02367,1742-02-01,15834-L1,15834-P04300
15834-1203-2-E2,birth,15834-P02367,1742-01-15,,
15834-1203-3-E1,baptism,15834-P02375,1742-02-02,15834-L1,15834-P04300
15834-1203-3-E2,birth,15834-P02375,1742-01-23,,
15834-1203-4-E1,baptism,15834-P02379,1742-02-10,15834-L1,15834-P04300
15834-1203-4-E2,birth,15834-P02379,1742-01-30,,
15834-1204-1-E1,baptism,15834-P02383,1742-02-10/1742-04-22,15834-L1,15834-P04300
15834-1206-1-E1,baptism,15834-P02388,1742-03-06/1742-04-06,15834-L1,15834-P04300
15834-1206-2-E1,baptism,15834-P02399,1742-04-22,15834-L1,15834-P04300
15834-1206-2-E2,birth,15834-P02399,1742-04-13,,
15834-1206-3-E1,baptism,15834-P02403,1742-05-06,15834-L1,15834-P04300
15834-1206-3-E2,birth,15834-P02403,1742-04-27,,
15834-1206-4-E1,baptism,15834-P02407,1742-06-27,15834-L1,15834-P04300
15834-1206-4-E2,birth,15834-P02407,1742-06-07/1742-06-27,,
15834-1207-1-E1,baptism,15834-P02413,1742-06-27/1742-07-08,15834-L1,15834-P04300
15834-1207-2-E1,baptism,15834-P02418,1742-07-08,15834-L1,15834-P04300
15834-1207-2-E2,birth,15834-P02418,1742-07-02,,
15834-1207-3-E1,baptism,15834-P02422,1742-07-29,15834-L1,15834-P04300
15834-1207-3-E2,birth,15834-P02422,1742-07-09/1742-07-29,,
15834-1207-4-E1,baptism,15834-P02426,1742-08-09,15834-L1,15834-P04300
15834-1207-4-E2,birth,15834-P02426,1742-08-03,,
15834-1208-1-E1,baptism,15834-P02431,1742-08-09/1742-10-01,15834-L1,15834-P04300
15834-1208-2-E1,baptism,15834-P02434,1742-10-01,15834-L1,15834-P04300
15834-1208-2-E2,birth,15834-P02434,1742-09-24,,
15834-1208-3-E1,baptism,15834-P02440,1742-10-28,15834-L1,15834-P04300
15834-1208-3-E2,birth,15834-P02440,1742-10-20,,
15834-1208-4-E1,baptism,15834-P02445,1742-11-03,15834-L1,15834-P04300
15834-1208-4-E2,birth,15834-P02445,1742-10-20,,
15834-1209-1-E1,baptism,15834-P02447,1742-11-03/1743-01-19,15834-L1,15834-P04300
15834-1209-2-E1,baptism,15834-P02448,1742-11-03/1743-01-19,15834-L1,
15834-1209-3-E1,baptism,15834-P02458,1742-08-24/1743-08-24,15834-L1,15834-P04300
15834-1209-3-E2,birth,15834-P02458,1742-11-03/1743-01-19,,
15834-1209-4-E1,baptism,15834-P02460,1742-01-16/1743-01-16,15834-L1,
15834-1210-1-E1,baptism,15834-P02471,1742-11-03/1743-01-19,15834-L1,15834-P02470
15834-1210-1-E2,birth,15834-P02471,1742-11-03/1743-01-19,,
15834-1210-2-E1,baptism,15834-P02476,1743-01-19,15834-L1,15834-P04300
15834-1210-2-E2,birth,15834-P02476,1742-12-28/1743-01-19,,
15834-1211-1-E1,baptism,15834-P02480,1743-01-30,15834-L1,15834-P04300
15834-1211-2-E1,baptism,15834-P02488,1743-02-16,15834-L1,15834-P04300
15834-1211-3-E1,baptism,15834-P02496,1743-04-06,15834-L1,15834-P04300
15834-1211-3-E2,birth,15834-P02496,1743-03-27,,
15834-1212-1-E1,baptism,15834-P02501,1743-05-05/1743-05-05,15834-L1,15834-P04300
15834-1212-2-E1,baptism,15834-P02507,1743-05-28,15834-L1,15834-P04300
15834-1212-2-E2,birth,15834-P02507,1743-05-23,,
15834-1212-3-E1,baptism,15834-P02510,1743-06-09,15834-L1,15834-P04300
15834-1212-4-E1,baptism,15834-P02514,1743-06-20,15834-L1,15834-P04300
15834-1212-4-E2,birth,15834-P02514,1743-06-14,,
15834-1213-1-E1,baptism,15834-P02515,1743-06-20/1743-07-29,15834-L1,15834-P04300
15834-1213-2-E1,baptism,15834-P02523,1743-07-29,15834-L1,15834-P04300
15834-1213-2-E2,birth,15834-P02523,1743-07-10,,
15834-1213-3-E1,baptism,15834-P02529,1743-07-31,15834-L1,15834-P04300
15834-1213-3-E2,birth,15834-P02529,1743-07-18,,
15834-1213-4-E1,baptism,15834-P02532,1743-08-03,15834-L1,15834-P04300
15834-1213-4-E2,birth,15834-P02532,1743-07-28,,
15834-1214-1-E1,baptism,15834-P02536,1743-08-06/1743-09-06,15834-L1,15834-P04300
15834-1214-2-E1,baptism,15834-P02543,1743-09-08,15834-L1,15834-P04300
15834-1214-2-E2,birth,15834-P02543,1743-08-28,,
15834-1214-3-E1,baptism,15834-P02544,1743-10-21,15834-L1,15834-P04300
15834-1214-3-E2,birth,15834-P02544,1743-10-17,,
15834-1214-4-E1,baptism,15834-P02549,1743-11-12/1743-12-12,15834-L1,15834-P04300
15834-1214-4-E2,birth,15834-P02549,1743-11-03/1743-12-03,,
15834-1215-1-E1,baptism,15834-P02559,1743-10-21/1744-01-01,15834-L1,15834-P04300
15834-1215-2-E1,baptism,15834-P02564,1743-11-18/1743-12-18,15834-L1,15834-P04300
15834-1215-2-E2,birth,15834-P02564,1743-11-11/1743-12-11,,
15834-1215-3-E1,baptism,15834-P02565,1743-11-07/1743-12-07,15834-L1,15834-P02569
15834-1216-1-E1,baptism,15834-P02573,1743-10-21/1744-01-01,15834-L1,15834-P04300
15834-1216-2-E1,baptism,15834-P02575,1744-01-01,15834-L1,15834-P04300
15834-1216-3-E1,baptism,15834-P02576,1744-01-05,15834-L1,15834-P04300
15834-1217-1-E1,baptism,15834-P02585,1744-01-05/1744-02-08,15834-L1,15834-P04300
15834-1217-2-E1,baptism,15834-P02587,1744-02-08,15834-L1,15834-P04300
15834-1217-3-E1,baptism,15834-P02592,1744-02-08,15834-L1,15834-P04300
15834-1217-3-E2,birth,15834-P02592,1744-01-31,,
15834-1217-4-E1,baptism,15834-P02593,1744-02-08/1744-03-06,15834-L1,15834-P02598
15834-1217-5-E1,baptism,15834-P02599,1744-03-06,15834-L1,15834-P04300
15834-1217-5-E2,birth,15834-P02599,1744-02-26,,
15834-1218-1-E1,baptism,15834-P02607,1744-03-06/1744-03-22,15834-L1,15834-P04300
15834-1219-1-E1,baptism,15834-P02613,1744-03-22,15834-L1,15834-P04300
15834-1219-1-E2,birth,15834-P02613,1744-03-15,,
15834-1220-1-E1,baptism,15834-P02617,1744-03-22/1745-09-24,15834-L1,15834-P04300
15834-1220-2-E1,baptism,15834-P02627,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1220-3-E1,baptism,15834-P02632,1744-04-28/1745-04-28,15834-L1,15834-P04302
15834-1221-1-E1,baptism,15834-P02638,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1221-2-E1,baptism,15834-P02639,1744-05-27/1745-05-27,15834-L1,15834-P04302
15834-1221-3-E1,baptism,15834-P02644,1744-06-20/1745-06-20,15834-L1,15834-P04302
15834-1222-1-E1,baptism,15834-P02657,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1222-2-E1,baptism,15834-P02663,1744-08-25/1745-08-25,15834-L1,15834-P04302
15834-1222-2-E2,birth,15834-P02663,1744-03-22/1745-09-24,,
15834-1222-3-E1,baptism,15834-P02664,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1223-1-E1,baptism,15834-P02671,1744-03-22/1745-09-24,15834-L1,
15834-1223-2-E1,baptism,15834-P02672,1744-03-22/1745-09-24,15834-L1,15834-P02675
15834-1224-1-E1,baptism,15834-P02676,1744-03-22/1745-09-24,15834-L1,
15834-1224-2-E1,baptism,15834-P02677,1744-03-22/1745-09-24,15834-L1,
15834-1224-3-E1,baptism,15834-P02678,1744-03-22/1745-09-24,15834-L1,
15834-1225-1-E1,baptism,15834-P02679,1744-03-22/1745-09-24,15834-L1,
15834-1225-2-E1,baptism,15834-P02680,1744-03-24/1745-09-24,15834-L1,15834-P02682
15834-1226-1-E1,baptism,15834-P02683,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1226-2-E1,baptism,15834-P02689,1744-03-08/1745-03-08,15834-L1,15834-P04302
15834-1226-3-E1,baptism,15834-P02698,1744-03-10/1745-03-10,15834-L1,15834-P04302
15834-1226-4-E1,baptism,15834-P02704,1744-03-18/1745-03-18,15834-L1,15834-P04302
15834-1227-1-E1,baptism,15834-P02708,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1227-2-E1,baptism,15834-P02712,1744-03-27/1745-03-27,15834-L1,15834-P04302
15834-1227-2-E2,birth,15834-P02712,1744-03-22/1745-09-22,,
15834-1227-3-E1,baptism,15834-P02718,1744-04-30/1745-04-30,15834-L1,15834-P04302
15834-1227-3-E2,birth,15834-P02718,1744-03-22/1745-09-22,,
15834-1227-4-E1,baptism,15834-P02721,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1228-1-E1,baptism,15834-P02722,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1228-2-E1,baptism,15834-P02727,1744-05-29/1745-05-29,15834-L1,15834-P04302
15834-1228-3-E1,baptism,15834-P02728,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1228-4-E1,baptism,15834-P02734,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1229-1-E1,baptism,15834-P02739,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1229-2-E1,baptism,15834-P02747,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1229-3-E1,baptism,15834-P02752,1744-07-08/1745-07-08,15834-L1,15834-P02754
15834-1230-1-E1,baptism,15834-P02760,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1230-2-E1,baptism,15834-P02762,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1230-3-E1,baptism,15834-P02773,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1230-4-E1,baptism,15834-P02776,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1231-1-E1,baptism,15834-P02777,1744-03-22/1745-09-24,15834-L1,15834-P04302
15834-1231-2-E1,baptism,15834-P02782,1744-04-05/1745-09-05,15834-L1,15834-P04302
15834-1231-2-E2,birth,15834-P02782,1744-04-05/1745-09-05,,
15834-1231-3-E1,baptism,15834-P02783,1745-09-24,15834-L1,15834-P04302
15834-1231-3-E2,birth,15834-P02783,1745-09-05,,
15834-1231-4-E1,baptism,15834-P02788,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1232-1-E1,baptism,15834-P02789,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1232-2-E1,baptism,15834-P02799,1745-12-20/1746-12-20,15834-L1,15834-P04302
15834-1232-2-E2,birth,15834-P02799,1745-10-10/1746-08-10,,
15834-1233-1-E1,baptism,15834-P02800,1745-01-16/1746-01-16,15834-L1,15834-P04302
15834-1233-2-E1,baptism,15834-P02808,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1233-3-E1,baptism,15834-P02809,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1234-1-E1,baptism,15834-P02817,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1234-1-E2,birth,15834-P02817,1745-10-16/1746-08-16,,
15834-1234-2-E1,baptism,15834-P02820,1745-04-24/1746-04-24,15834-L1,15834-P04302
15834-1234-3-E1,baptism,15834-P02826,1745-04-24/1746-04-24,15834-L1,15834-P04302
15834-1234-4-E1,baptism,15834-P02827,1745-05-19/1746-05-19,15834-L1,15834-P04302
15834-1235-1-E1,baptism,15834-P02839,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1235-2-E1,baptism,15834-P02840,1745-09-24/1746-08-26,15834-L1,15834-P04302
15834-1235-3-E1,baptism,15834-P02853,1745-07-24/1746-07-24,15834-L1,15834-P04302
15834-1236-1-E1,baptism,15834-P02857,1745-09-24/1746-08-26,15834-L1,15834-P04300
15834-1236-2-E1,baptism,15834-P02861,1746-08-26,15834-L1,15834-P04300
15834-1236-2-E2,birth,15834-P02861,1746-08-19,,
15834-1236-3-E1,baptism,15834-P02862,1746-10-02,15834-L1,15834-P04300
15834-1236-3-E2,birth,15834-P02862,1746-09-20,,
15834-1237-1-E1,baptism,15834-P02863,1746-10-02/1747-03-27,15834-L1,15834-P04300
15834-1237-2-E1,baptism,15834-P02868,1746-10-06/1747-03-06,15834-L1,15834-P04300
15834-1237-2-E2,birth,15834-P02868,1746-10-02/1747-03-27,,
15834-1237-3-E1,baptism,15834-P02869,1746-10-06/1747-03-06,15834-L1,15834-P04300
15834-1237-3-E2,birth,15834-P02869,1746-10-06/1747-03-06,,
15834-1238-1-E1,baptism,15834-P02878,1746-10-02/1747-03-27,15834-L1,15834-P04300
15834-1238-2-E1,baptism,15834-P02883,1746-10-17/1747-03-17,15834-L1,15834-P04300
15834-1238-2-E2,birth,15834-P02883,1746-10-07/1747-03-07,,
15834-1239-1-E1,baptism,15834-P02889,1746-10-02/1747-03-02,15834-L1,15834-P04300
15834-1239-2-E1,baptism,15834-P02893,1746-10-07/1747-03-07,15834-L1,15834-P04300
15834-1239-2-E2,birth,15834-P02893,1746-10-14/1747-03-14,,
15834-1239-3-E1,baptism,15834-P02894,1747-03-27,15834-L1,15834-P04300
15834-1239-3-E2,birth,15834-P02894,1747-03-13,,
15834-1240-1-E1,baptism,15834-P02902,1747-03-27/1747-05-03,15834-L1,15834-P04300
15834-1240-1-E2,birth,15834-P02902,1747-03-27/1747-05-03,,
15834-1240-2-E1,baptism,15834-P02907,1747-05-03,15834-L1,15834-P04300
15834-1240-2-E2,birth,15834-P02907,1747-04-26,,
15834-1240-3-E1,baptism,15834-P02913,1747-05-08,15834-L1,15834-P04300
15834-1240-3-E2,birth,15834-P02913,1747-05-01,,
15834-1241-1-E1,baptism,15834-P02917,1747-05-09/1747-05-09,15834-L1,15834-P04300
15834-1241-1-E2,birth,15834-P02917,1747-05-08/1747-06-08,,
15834-1241-2-E1,baptism,15834-P02924,1747-06-07/1747-06-07,15834-L1,15834-P04300
15834-1241-2-E2,birth,15834-P02924,1747-05-19/1747-05-19,,
15834-1241-3-E1,baptism,15834-P02929,1747-06-08,15834-L1,15834-P04300
15834-1241-3-E2,birth,15834-P02929,1747-05-29,,
15834-1242-1-E1,baptism,15834-P02933,1747-06-08/1747-08-13,15834-L1,15834-P04300
15834-1242-2-E1,baptism,15834-P02936,1747-08-13,15834-L1,15834-P04300
15834-1242-3-E1,baptism,15834-P02938,1747-08-13,15834-L1,15834-P04300
15834-1243-1-E1,baptism,15834-P02942,1747-08-13,15834-L1,15834-P04300
15834-1243-2-E1,baptism,15834-P02944,1747-08-13,15834-L1,15834-P04300
15834-1243-3-E1,baptism,15834-P02947,1747-08-13,15834-L1,15834-P04300
15834-1244-1-E1,baptism,15834-P02948,1747-08-13,15834-L1,15834-P04300
15834-1244-2-E1,baptism,15834-P02952,1747-08-13,15834-L1,15834-P04300
15834-1244-3-E1,baptism,15834-P02954,1747-08-13,15834-L1,15834-P04300
15834-1245-1-E1,baptism,15834-P02955,1747-08-13/1747-08-20,15834-L1,15834-P04300
15834-1245-2-E1,baptism,15834-P02959,1747-08-20,15834-L1,15834-P04300
15834-1245-3-E1,baptism,15834-P02963,1747-08-28,15834-L1,15834-P04300
15834-1246-1-E1,baptism,15834-P02964,1747-08-28,15834-L1,15834-P04300
15834-1246-2-E1,baptism,15834-P02968,1747-08-28,15834-L1,15834-P04300
15834-1246-3-E1,baptism,15834-P02969,1747-08-28,15834-L1,15834-P04300
15834-1246-4-E1,baptism,15834-P02975,1747-08-31,15834-L1,15834-P04300
15834-1246-4-E2,birth,15834-P02975,1747-08-23,,
15834-1247-1-E1,baptism,15834-P02981,1747-09-02/1747-09-02,15834-L1,15834-P02980
15834-1247-2-E1,baptism,15834-P02985,1747-08-31/1747-09-26,15834-L1,15834-P04300
15834-1247-3-E1,baptism,15834-P02986,1747-09-07/1747-09-07,15834-L1,15834-P04300
15834-1247-3-E2,birth,15834-P02986,1747-09-07/1747-09-07,,
15834-1248-1-E1,baptism,15834-P02996,1747-08-31/1747-09-26,15834-L1,15834-P04300
15834-1248-2-E1,baptism,15834-P03001,1747-09-26,15834-L1,15834-P04300
15834-1248-2-E2,birth,15834-P03001,1747-09-16,,
15834-1248-3-E1,baptism,15834-P03005,1747-10-24,15834-L1,15834-P04300
15834-1248-3-E2,birth,15834-P03005,1747-10-09,,
15834-1249-1-E1,baptism,15834-P03009,1747-10-24/1747-10-29,15834-L1,15834-P04300
15834-1249-2-E1,baptism,15834-P03013,1747-10-29,15834-L1,15834-P04300
15834-1249-3-E1,baptism,15834-P03015,1747-10-29,15834-L1,15834-P04300
15834-1250-1-E1,baptism,15834-P03016,1747-10-23,15834-L1,15834-P04300
15834-1250-2-E1,baptism,15834-P03023,1747-11-05,15834-L1,15834-P04300
15834-1250-3-E1,baptism,15834-P03025,1747-11-05,15834-L1,15834-P04300
15834-1251-1-E1,baptism,15834-P03029,1747-11-05,15834-L1,15834-P04300
15834-1251-2-E1,baptism,15834-P03033,1747-11-05,15834-L1,15834-P04300
15834-1251-3-E1,baptism,15834-P03035,1747-11-05,15834-L1,15834-P04300
15834-1252-1-E1,baptism,15834-P03036,1747-11-05/1747-11-27,15834-L1,15834-P04300
15834-1252-2-E1,baptism,15834-P03041,1747-11-27,15834-L1,15834-P04300
15834-1252-3-E1,baptism,15834-P03047,1747-11-27,15834-L1,15834-P04300
15834-1253-1-E1,baptism,15834-P03054,1747-11-30/1748-11-30,15834-L1,15834-P04300
15834-1253-2-E1,baptism,15834-P03058,1748-01-11,15834-L1,15834-P04300
15834-1253-3-E1,baptism,15834-P03061,1748-01-19,15834-L1,15834-P04300
15834-1253-3-E2,birth,15834-P03061,1747-12-28/1748-01-19,,
15834-1254-1-E1,baptism,15834-P03062,1748-01-19/1748-01-21,15834-L1,15834-P04300
15834-1254-2-E1,baptism,15834-P03067,1748-01-21,15834-L1,15834-P04300
15834-1254-3-E1,baptism,15834-P03071,1748-01-22,15834-L1,15834-P04300
15834-1254-3-E2,birth,15834-P03071,1748-01-17,,
15834-1255-1-E1,baptism,15834-P03074,1748-01-22/1748-01-28,15834-L1,15834-P04300
15834-1255-2-E1,baptism,15834-P03075,1748-01-28,15834-L1,15834-P04300
15834-1255-3-E1,baptism,15834-P03081,1748-01-28,15834-L1,15834-P04300
15834-1256-1-E1,baptism,15834-P03085,1748-01-28/1748-02-01,15834-L1,15834-P04300
15834-1256-2-E1,baptism,15834-P03088,1748-02-01,15834-L1,15834-P04300
15834-1256-3-E1,baptism,15834-P03090,1748-02-02,15834-L1,15834-P04300
15834-1257-1-E1,baptism,15834-P03093,1748-02-02,15834-L1,15834-P04300
15834-1257-2-E1,baptism,15834-P03095,1748-02-02,15834-L1,15834-P04300
15834-1257-3-E1,baptism,15834-P03099,1748-02-04,15834-L1,15834-P04300
15834-1258-1-E1,baptism,15834-P03101,1748-02-04,15834-L1,15834-P04300
15834-1258-2-E1,baptism,15834-P03103,1748-02-04,15834-L1,15834-P04300
15834-1258-3-E1,baptism,15834-P03105,1748-02-04,15834-L1,15834-P04300
15834-1259-1-E1,baptism,15834-P03108,1748-02-04/1748-02-21,15834-L1,15834-P04300
15834-1259-2-E1,baptism,15834-P03115,1748-02-21,15834-L1,15834-P03114
15834-1259-2-E2,birth,15834-P03115,1748-02-10,,
15834-1259-3-E1,baptism,15834-P03121,1748-02-24/1748-02-24,15834-L1,15834-P03120
15834-1260-1-E1,baptism,15834-P03122,1748-02-21/1748-02-24,15834-L1,15834-P03128
15834-1260-2-E1,baptism,15834-P03130,1748-02-24,15834-L1,15834-P03135
15834-1260-3-E1,baptism,15834-P03143,1748-02-25,15834-L1,15834-P03142
15834-1261-1-E1,baptism,15834-P03147,1748-02-25/1748-03-05,15834-L1,15834-P03146
15834-1261-2-E1,baptism,15834-P03151,1748-03-05,15834-L1,15834-P04300
15834-1261-2-E2,birth,15834-P03151,1748-02-22,,
15834-1261-3-E1,baptism,15834-P03152,1748-03-10,15834-L1,15834-P04300
15834-1262-1-E1,baptism,15834-P03155,1748-04-04/1748-03-04,15834-L1,15834-P04300
15834-1262-2-E1,baptism,15834-P03163,1748-03-19,15834-L1,15834-P04300
15834-1262-3-E1,baptism,15834-P03164,1748-03-25,15834-L1,15834-P04300
15834-1262-3-E2,birth,15834-P03164,1748-03-16,,
15834-1263-1-E1,baptism,15834-P03170,1748-03-25/1748-04-03,15834-L1,15834-P04300
15834-1263-2-E1,baptism,15834-P03171,1748-04-03,15834-L1,15834-P04300
15834-1263-2-E2,birth,15834-P03171,1748-03-27,,
15834-1264-1-E1,baptism,15834-P03179,1748-04-03/1748-04-15,15834-L1,15834-P04300
15834-1264-2-E1,baptism,15834-P03181,1748-04-15,15834-L1,15834-P04300
15834-1264-3-E1,baptism,15834-P03183,1748-04-15,15834-L1,15834-P04300
15834-1264-4-E1,baptism,15834-P03185,1748-04-15,15834-L1,15834-P04300
15834-1265-1-E1,baptism,15834-P03187,1748-04-15,15834-L1,15834-P04300
15834-1265-2-E1,baptism,15834-P03189,1748-04-15,15834-L1,15834-P04300
15834-1265-3-E1,baptism,15834-P03191,1748-04-15,15834-L1,15834-P04300
15834-1265-4-E1,baptism,15834-P03193,1748-04-15,15834-L1,15834-P04300
15834-1266-1-E1,baptism,15834-P03195,1748-04-15,15834-L1,15834-P04300
15834-1266-2-E1,baptism,15834-P03197,1748-04-15,15834-L1,15834-P04300
15834-1266-3-E1,baptism,15834-P03198,1748-04-15,15834-L1,15834-P04300
15834-1266-4-E1,baptism,15834-P03202,1748-04-15,15834-L1,15834-P04300
15834-1267-1-E1,baptism,15834-P03205,1748-04-15/1748-04-21,15834-L1,15834-P04300
15834-1267-2-E1,baptism,15834-P03207,1748-04-21,15834-L1,15834-P04300
15834-1267-3-E1,baptism,15834-P03212,1748-04-21,15834-L1,15834-P04300
15834-1267-4-E1,baptism,15834-P03214,1748-04-21,15834-L1,15834-P04300
15834-1268-1-E1,baptism,15834-P03217,1748-04-21,15834-L1,15834-P04300
15834-1268-2-E1,baptism,15834-P03222,1748-04-21,15834-L1,15834-P04300
15834-1268-2-E2,birth,15834-P03222,1748-04-14,,
15834-1268-3-E1,baptism,15834-P03223,1748-04-22,15834-L1,15834-P04300
15834-1268-4-E1,baptism,15834-P03228,1748-05-01,15834-L1,15834-P04300
15834-1269-1-E1,baptism,15834-P03232,1748-05-01/1748-05-12,15834-L1,15834-P04300
15834-1269-2-E1,baptism,15834-P03235,1748-05-12,15834-L1,15834-P04300
15834-1269-3-E1,baptism,15834-P03237,1748-05-12,15834-L1,15834-P04300
15834-1269-4-E1,baptism,15834-P03239,1748-05-15,15834-L1,15834-P04300
15834-1270-1-E1,baptism,15834-P03244,1748-05-15/1748-06-09,15834-L1,15834-P04300
15834-1270-2-E1,baptism,15834-P03246,1748-06-09,15834-L1,15834-P04300
15834-1270-3-E1,baptism,15834-P03248,1748-06-09,15834-L1,15834-P04300
15834-1270-4-E1,baptism,15834-P03249,1748-06-09,15834-L1,15834-P04300
15834-1271-1-E1,baptism,15834-P03254,1748-06-09/1748-06-11,15834-L1,15834-P04300
15834-1271-2-E1,baptism,15834-P03258,1748-06-11,15834-L1,15834-P04300
15834-1271-2-E2,birth,15834-P03258,1748-05-30,,
15834-1271-3-E1,baptism,15834-P03259,1748-06-21,15834-L1,15834-P04300
15834-1271-3-E2,birth,15834-P03259,1748-06-14,,
15834-1271-4-E1,baptism,15834-P03265,1748-06-23,15834-L1,15834-P04300
15834-1272-1-E1,baptism,15834-P03267,1748-06-23,15834-L1,15834-P04300
15834-1272-2-E1,baptism,15834-P03269,1748-06-23,15834-L1,15834-P04300
15834-1272-3-E1,baptism,15834-P03271,1748-06-23,15834-L1,15834-P04300
15834-1272-4-E1,baptism,15834-P03278,1748-06-24,15834-L1,15834-P03277
15834-1272-4-E2,birth,15834-P03278,1748-06-16,,
15834-1273-1-E1,baptism,15834-P03282,1748-06-24/1748-06-24,15834-L1,15834-P04300
15834-1273-1-E2,birth,15834-P03282,1748-06-24/1748-06-24,,
15834-1273-2-E1,baptism,15834-P03284,1748-06-30,15834-L1,15834-P04300
15834-1273-3-E1,baptism,15834-P03288,1748-07-02,15834-L1,15834-P04300
15834-1273-3-E2,birth,15834-P03288,1748-06-26,,
15834-1274-1-E1,baptism,15834-P03289,1748-07-02/1748-07-17,15834-L1,15834-P04300
15834-1274-2-E1,baptism,15834-P03297,1748-07-17,15834-L1,15834-P04300
15834-1274-2-E2,birth,15834-P03297,1748-07-10,,
15834-1274-3-E1,baptism,15834-P03298,1748-07-17,15834-L1,15834-P04300
15834-1275-1-E1,baptism,15834-P03302,1748-07-17/1748-07-21,15834-L1,15834-P04300
15834-1275-2-E1,baptism,15834-P03305,1748-07-21,15834-L1,15834-P04300
15834-1275-3-E1,baptism,15834-P03308,1748-07-21,15834-L1,15834-P04300
15834-1276-1-E1,baptism,15834-P03313,1748-07-21/1748-08-04,15834-L1,15834-P04300
15834-1276-2-E1,baptism,15834-P03317,1748-08-04,15834-L1,15834-P04300
15834-1276-2-E2,birth,15834-P03317,1748-07-30,,
15834-1276-3-E1,baptism,15834-P03321,1748-08-04,15834-L1,15834-P04300
15834-1276-3-E2,birth,15834-P03321,1748-07-29,,
15834-1277-1-E1,baptism,15834-P03322,1748-08-04/1748-08-11,15834-L1,15834-P04300
